Customer,Loan ID,Date Start,Amount,Date Finish,Duration
Isla Burton,loan_3,05-01-2012,375360,05-09-2012,8
Isla Burton,loan_4,24-09-2012,225400,24-04-2013,7
Isla Burton,loan_5,10-04-2013,211600,10-09-2013,5
Isla Burton,loan_6,03-09-2013,251160,03-04-2014,7
Isla Burton,loan_7,05-04-2014,193200,05-10-2014,6
Isla Burton,loan_8,25-10-2014,306360,25-07-2015,9
Isla Burton,loan_9,20-07-2015,220800,20-01-2016,6
Isla Burton,loan_10,12-01-2016,358800,12-11-2016,10
Isla Burton,loan_11,03-11-2016,377200,03-09-2017,10
Isla Burton,loan_12,16-09-2017,380880,16-06-2018,9
Isla Burton,loan_13,11-06-2018,251160,11-01-2019,7
Isla Burton,loan_14,01-01-2019,340400,01-11-2019,10
Isla Burton,loan_15,08-11-2019,404800,08-10-2020,11
Isla Burton,loan_16,12-10-2020,338560,12-06-2021,8
Arlo Adams,loan_1,04-07-2010,225600,04-12-2010,5
Arlo Adams,loan_2,20-12-2010,535680,20-09-2011,9
Arlo Adams,loan_3,14-09-2011,483840,14-06-2012,9
Arlo Adams,loan_4,08-06-2012,499200,08-02-2013,8
Arlo Adams,loan_5,17-02-2013,552960,17-11-2013,9
Arlo Adams,loan_6,22-11-2013,491520,22-07-2014,8
Arlo Adams,loan_7,11-07-2014,491520,11-03-2015,8
Arlo Adams,loan_8,23-03-2015,527040,23-12-2015,9
Arlo Adams,loan_9,19-12-2015,339840,19-06-2016,6
Arlo Adams,loan_10,10-06-2016,485760,10-05-2017,11
Arlo Adams,loan_11,07-05-2017,537600,07-03-2018,10
Arlo Adams,loan_12,02-03-2018,538560,02-02-2019,11
Arlo Adams,loan_13,05-02-2019,288000,05-08-2019,6
Arlo Adams,loan_14,21-08-2019,668160,21-08-2020,12
Arlo Adams,loan_15,02-08-2020,432000,02-06-2021,10
Jack Robinson,loan_1,09-09-2010,337810,09-08-2011,11
Jack Robinson,loan_2,01-08-2011,215800,01-01-2012,5
Jack Robinson,loan_3,23-01-2012,278880,23-09-2012,8
Jack Robinson,loan_4,12-09-2012,403380,12-06-2013,9
Jack Robinson,loan_5,08-06-2013,332000,08-04-2014,10
Jack Robinson,loan_6,14-04-2014,268920,14-01-2015,9
Jack Robinson,loan_7,08-01-2015,273070,08-08-2015,7
Jack Robinson,loan_8,01-08-2015,358560,01-05-2016,9
Jack Robinson,loan_9,04-05-2016,214970,04-12-2016,7
Jack Robinson,loan_10,23-12-2016,204180,23-06-2017,6
Jack Robinson,loan_11,08-06-2017,374330,08-05-2018,11
Jack Robinson,loan_12,01-05-2018,234060,01-11-2018,6
Jack Robinson,loan_13,21-11-2018,170150,21-04-2019,5
Jack Robinson,loan_14,20-04-2019,365200,20-12-2019,8
Jack Robinson,loan_15,11-12-2019,448200,11-10-2020,10
Jack Robinson,loan_16,07-10-2020,162680,07-02-2021,4
Archie Foster,loan_1,19-12-2010,180560,19-04-2011,4
Archie Foster,loan_2,06-04-2011,520960,06-03-2012,11
Archie Foster,loan_3,12-03-2012,382580,12-02-2013,11
Archie Foster,loan_4,24-02-2013,299700,24-11-2013,9
Archie Foster,loan_5,05-11-2013,222000,05-04-2014,5
Archie Foster,loan_6,08-04-2014,412920,08-01-2015,9
Archie Foster,loan_7,20-01-2015,183520,20-05-2015,4
Archie Foster,loan_8,05-05-2015,177600,05-09-2015,4
Archie Foster,loan_9,15-09-2015,407000,15-08-2016,11
Archie Foster,loan_10,22-08-2016,378880,22-04-2017,8
Archie Foster,loan_11,20-04-2017,210900,20-09-2017,5
Archie Foster,loan_12,14-09-2017,275280,14-03-2018,6
Archie Foster,loan_13,10-03-2018,451400,10-01-2019,10
Archie Foster,loan_14,01-01-2019,497280,01-01-2020,12
Archie Foster,loan_15,11-01-2020,235320,11-07-2020,6
Archie Foster,loan_16,21-07-2020,183520,21-11-2020,4
Archie Foster,loan_17,06-11-2020,529100,06-10-2021,11
Noah Harris,loan_1,10-11-2010,416000,10-09-2011,10
Noah Harris,loan_2,17-09-2011,182400,17-03-2012,6
Noah Harris,loan_3,12-03-2012,328000,12-01-2013,10
Noah Harris,loan_4,17-01-2013,252000,17-10-2013,9
Noah Harris,loan_5,05-10-2013,280800,05-07-2014,9
Noah Harris,loan_6,21-07-2014,457600,21-06-2015,11
Noah Harris,loan_7,20-06-2015,309600,20-03-2016,9
Noah Harris,loan_8,19-03-2016,304000,19-01-2017,10
Noah Harris,loan_9,17-01-2017,172800,17-07-2017,6
Noah Harris,loan_10,19-07-2017,211200,19-01-2018,6
Noah Harris,loan_11,16-01-2018,400000,16-11-2018,10
Noah Harris,loan_12,11-11-2018,124800,11-03-2019,4
Noah Harris,loan_13,07-03-2019,196000,07-08-2019,5
Noah Harris,loan_14,21-08-2019,192000,21-02-2020,6
Noah Harris,loan_15,17-02-2020,288000,17-10-2020,8
Noah Harris,loan_16,19-10-2020,220800,19-04-2021,6
Harry Allen,loan_1,06-05-2010,296450,06-04-2011,11
Harry Allen,loan_2,07-04-2011,258720,07-11-2011,7
Harry Allen,loan_3,22-11-2011,423500,22-09-2012,10
Harry Allen,loan_4,22-09-2012,498960,22-09-2013,12
Harry Allen,loan_5,07-09-2013,392700,07-07-2014,10
Harry Allen,loan_6,16-07-2014,207900,16-01-2015,6
Harry Allen,loan_7,20-01-2015,332640,20-01-2016,12
Harry Allen,loan_8,12-01-2016,292600,12-11-2016,10
Harry Allen,loan_9,04-11-2016,498960,04-11-2017,12
Harry Allen,loan_10,10-11-2017,132440,10-03-2018,4
Harry Allen,loan_11,11-03-2018,415030,11-02-2019,11
Harry Allen,loan_12,05-02-2019,314160,05-10-2019,8
Harry Allen,loan_13,19-10-2019,361900,19-08-2020,10
Harry Allen,loan_14,14-08-2020,242550,14-03-2021,7
Lily Owen,loan_1,05-06-2010,209100,05-11-2010,5
Lily Owen,loan_2,14-11-2010,285360,14-05-2011,6
Lily Owen,loan_3,16-05-2011,241080,16-11-2011,6
Lily Owen,loan_4,10-11-2011,393600,10-07-2012,8
Lily Owen,loan_5,25-07-2012,505120,25-06-2013,11
Lily Owen,loan_6,01-06-2013,157440,01-10-2013,4
Lily Owen,loan_7,15-10-2013,314880,15-06-2014,8
Lily Owen,loan_8,02-06-2014,570720,02-06-2015,12
Lily Owen,loan_9,13-06-2015,173840,13-10-2015,4
Lily Owen,loan_10,14-10-2015,258300,14-05-2016,7
Lily Owen,loan_11,08-05-2016,619920,08-05-2017,12
Lily Owen,loan_12,16-05-2017,269780,16-12-2017,7
Lily Owen,loan_13,20-12-2017,385400,20-10-2018,10
Lily Owen,loan_14,05-10-2018,275520,05-04-2019,6
Lily Owen,loan_15,07-04-2019,380480,07-12-2019,8
Lily Owen,loan_16,14-12-2019,354240,14-08-2020,8
Lily Owen,loan_17,04-08-2020,231240,04-02-2021,6
Emily Foster,loan_1,10-06-2010,327600,10-06-2011,12
Emily Foster,loan_2,22-06-2011,361200,22-06-2012,12
Emily Foster,loan_3,22-06-2012,445200,22-06-2013,12
Emily Foster,loan_4,04-06-2013,168000,04-11-2013,5
Emily Foster,loan_5,23-11-2013,134400,23-03-2014,4
Emily Foster,loan_6,06-03-2014,201600,06-11-2014,8
Emily Foster,loan_7,15-11-2014,178500,15-04-2015,5
Emily Foster,loan_8,02-04-2015,151200,02-10-2015,6
Emily Foster,loan_9,15-10-2015,385000,15-09-2016,11
Emily Foster,loan_10,15-09-2016,319200,15-09-2017,12
Emily Foster,loan_11,16-09-2017,361900,16-08-2018,11
Emily Foster,loan_12,01-08-2018,154000,01-12-2018,4
Emily Foster,loan_13,07-12-2018,159600,07-06-2019,6
Emily Foster,loan_14,17-06-2019,145600,17-10-2019,4
Emily Foster,loan_15,19-10-2019,300300,19-09-2020,11
Emily Foster,loan_16,17-09-2020,346500,17-08-2021,11
Isabella Robinson,loan_1,23-02-2010,532950,23-01-2011,11
Isabella Robinson,loan_2,01-01-2011,444600,01-01-2012,12
Isabella Robinson,loan_3,11-01-2012,376200,11-12-2012,11
Isabella Robinson,loan_4,19-12-2012,325850,19-07-2013,7
Isabella Robinson,loan_5,01-07-2013,351500,01-05-2014,10
Isabella Robinson,loan_6,19-05-2014,281200,19-01-2015,8
Isabella Robinson,loan_7,01-01-2015,304000,01-09-2015,8
Isabella Robinson,loan_8,17-09-2015,459800,17-08-2016,11
Isabella Robinson,loan_9,17-08-2016,242250,17-01-2017,5
Isabella Robinson,loan_10,09-01-2017,319200,09-09-2017,8
Isabella Robinson,loan_11,02-09-2017,218500,02-02-2018,5
Isabella Robinson,loan_12,24-02-2018,574750,24-01-2019,11
Isabella Robinson,loan_13,01-01-2019,410400,01-01-2020,12
Isabella Robinson,loan_14,18-01-2020,494000,18-11-2020,10
Isabella Robinson,loan_15,04-11-2020,349600,04-07-2021,8
Mia Owen,loan_1,10-09-2010,270480,10-09-2011,12
Mia Owen,loan_2,24-09-2011,266560,24-05-2012,8
Mia Owen,loan_3,20-05-2012,250880,20-01-2013,8
Mia Owen,loan_4,12-01-2013,176400,12-10-2013,9
Mia Owen,loan_5,14-10-2013,235200,14-08-2014,10
Mia Owen,loan_6,10-08-2014,258720,10-08-2015,12
Mia Owen,loan_7,21-08-2015,129360,21-12-2015,4
Mia Owen,loan_8,18-12-2015,291060,18-11-2016,11
Mia Owen,loan_9,24-11-2016,255780,24-08-2017,9
Mia Owen,loan_10,13-08-2017,352800,13-06-2018,10
Mia Owen,loan_11,05-06-2018,211680,05-02-2019,8
Mia Owen,loan_12,13-02-2019,107800,13-07-2019,5
Mia Owen,loan_13,02-07-2019,215600,02-06-2020,11
Mia Owen,loan_14,06-06-2020,202860,06-03-2021,9
Evelyn Baker,loan_1,15-03-2010,119520,15-07-2010,4
Evelyn Baker,loan_2,13-07-2010,498000,13-07-2011,12
Evelyn Baker,loan_3,04-07-2011,447370,04-06-2012,11
Evelyn Baker,loan_4,25-06-2012,474760,25-05-2013,11
Evelyn Baker,loan_5,12-05-2013,249000,12-11-2013,6
Evelyn Baker,loan_6,22-11-2013,142760,22-03-2014,4
Evelyn Baker,loan_7,01-03-2014,214140,01-09-2014,6
Evelyn Baker,loan_8,10-09-2014,152720,10-01-2015,4
Evelyn Baker,loan_9,19-01-2015,332000,19-11-2015,10
Evelyn Baker,loan_10,07-11-2015,153550,07-04-2016,5
Evelyn Baker,loan_11,12-04-2016,356070,12-03-2017,11
Evelyn Baker,loan_12,01-03-2017,126160,01-07-2017,4
Evelyn Baker,loan_13,18-07-2017,378480,18-07-2018,12
Evelyn Baker,loan_14,24-07-2018,346940,24-06-2019,11
Evelyn Baker,loan_15,16-06-2019,323700,16-04-2020,10
Evelyn Baker,loan_16,16-04-2020,439900,16-02-2021,10
Lucas Wilson,loan_1,09-05-2010,323640,09-11-2010,6
Lucas Wilson,loan_2,17-11-2010,468930,17-10-2011,11
Lucas Wilson,loan_3,07-10-2011,318420,07-04-2012,6
Lucas Wilson,loan_4,04-04-2012,548100,04-02-2013,10
Lucas Wilson,loan_5,12-02-2013,339300,12-08-2013,6
Lucas Wilson,loan_6,07-08-2013,438480,07-05-2014,9
Lucas Wilson,loan_7,13-05-2014,545490,13-04-2015,11
Lucas Wilson,loan_8,05-04-2015,298410,05-11-2015,7
Lucas Wilson,loan_9,07-11-2015,548100,07-09-2016,10
Lucas Wilson,loan_10,22-09-2016,184440,22-01-2017,4
Lucas Wilson,loan_11,05-01-2017,371490,05-08-2017,7
Lucas Wilson,loan_12,15-08-2017,184440,15-12-2017,4
Lucas Wilson,loan_13,11-12-2017,184440,11-04-2018,4
Lucas Wilson,loan_14,20-04-2018,261000,20-09-2018,5
Lucas Wilson,loan_15,06-09-2018,469800,06-06-2019,9
Lucas Wilson,loan_16,19-06-2019,487200,19-04-2020,10
Lucas Wilson,loan_17,07-04-2020,657720,07-04-2021,12
Oscar Baker,loan_1,14-01-2010,264960,14-01-2011,12
Oscar Baker,loan_2,22-01-2011,184320,22-07-2011,6
Oscar Baker,loan_3,10-07-2011,291840,10-03-2012,8
Oscar Baker,loan_4,21-03-2012,188160,21-10-2012,7
Oscar Baker,loan_5,19-10-2012,145920,19-02-2013,4
Oscar Baker,loan_6,17-02-2013,259200,17-12-2013,10
Oscar Baker,loan_7,08-12-2013,88320,08-04-2014,4
Oscar Baker,loan_8,22-04-2014,88320,22-08-2014,4
Oscar Baker,loan_9,03-08-2014,299520,03-08-2015,12
Oscar Baker,loan_10,25-08-2015,148800,25-01-2016,5
Oscar Baker,loan_11,07-01-2016,253440,07-09-2016,8
Oscar Baker,loan_12,20-09-2016,307200,20-07-2017,10
Oscar Baker,loan_13,19-07-2017,105600,19-12-2017,5
Oscar Baker,loan_14,14-12-2017,345600,14-12-2018,12
Oscar Baker,loan_15,19-12-2018,154560,19-07-2019,7
Oscar Baker,loan_16,06-07-2019,355200,06-05-2020,10
Oscar Baker,loan_17,07-05-2020,460800,07-05-2021,12
